identifier,digital resource locator,contributing repository,title,date created (W3CDTF),"date created (human readable, for approximate dates)",creator,rights,language,subject,type,extent,spatial,description,publisher,isPartOf,full text available (y/n)?,local data 1,local data 2,local data 3
131516906,https://catalog.archives.gov/id/131516906,National Archives at Philadelphia,Correspondence Relating to the Employment of Ann Rodgers,1863-10-21,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,3,Philadelphia (Pa.),This file unit consists of recommendations for employment of Ann Rodgers at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131516907,https://catalog.archives.gov/id/131516907,National Archives at Philadelphia,Correspondence Relating to the Employment of Jane Rodgers,1863-08-31,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,2,Philadelphia (Pa.),This file unit consists of recommendations for employment of Jane Rodgers at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131516908,https://catalog.archives.gov/id/131516908,National Archives at Philadelphia,Correspondence Relating to the Employment of Mary Rodgers,1863-08-27,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,4,Philadelphia (Pa.),This file unit consists of recommendations for employment of Mary Rodgers at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131516909,https://catalog.archives.gov/id/131516909,National Archives at Philadelphia,Correspondence Relating to the Employment of Mary Rogan,1863-08-17,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,2,Philadelphia (Pa.),This file unit consists of recommendations for employment of Mary Rogan at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131516910,https://catalog.archives.gov/id/131516910,National Archives at Philadelphia,Correspondence Relating to the Employment of Elizabeth Roger,1863-08-21,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,2,Philadelphia (Pa.),This file unit consists of recommendations for employment of Elizabeth Roger at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131516911,https://catalog.archives.gov/id/131516911,National Archives at Philadelphia,Correspondence Relating to the Employment of Catherine Rogers,1863-07-28,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,2,Philadelphia (Pa.),This file unit consists of recommendations for employment of Catherine Rogers at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131516912,https://catalog.archives.gov/id/131516912,National Archives at Philadelphia,Correspondence Relating to the Employment of Mary Rolston,1863-08-25,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,2,Philadelphia (Pa.),This file unit consists of recommendations for employment of Mary Rolston at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131516913,https://catalog.archives.gov/id/131516913,National Archives at Philadelphia,Correspondence Relating to the Employment of Mary Jane Room,1863-08-27,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,3,Philadelphia (Pa.),This file unit consists of recommendations for employment of Mary Jane Room at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131516914,https://catalog.archives.gov/id/131516914,National Archives at Philadelphia,Correspondence Relating to the Employment of Mary Rooney,1863-09-12,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,2,Philadelphia (Pa.),This file unit consists of recommendations for employment of Mary Rooney at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131516915,https://catalog.archives.gov/id/131516915,National Archives at Philadelphia,Correspondence Relating to the Employment of Hannah Rose,1863-08-03,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,2,Philadelphia (Pa.),This file unit consists of recommendations for employment of Hannah Rose at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131516916,https://catalog.archives.gov/id/131516916,National Archives at Philadelphia,Correspondence Relating to the Employment of Kate Rose,1863-08-04,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,2,Philadelphia (Pa.),This file unit consists of recommendations for employment of Kate Rose at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131516917,https://catalog.archives.gov/id/131516917,National Archives at Philadelphia,Correspondence Relating to the Employment of Sophia Rose,1863-04-05,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,3,Philadelphia (Pa.),This file unit consists of recommendations for employment of Sophia Rose at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131516918,https://catalog.archives.gov/id/131516918,National Archives at Philadelphia,Correspondence Relating to the Employment of Jane Ross,1863-10-29,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,3,Philadelphia (Pa.),This file unit consists of recommendations for employment of Jane Ross at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131516919,https://catalog.archives.gov/id/131516919,National Archives at Philadelphia,Correspondence Relating to the Employment of Mary Rourke,1863-08-25,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,2,Philadelphia (Pa.),This file unit consists of recommendations for employment of Mary Rourke at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131516920,https://catalog.archives.gov/id/131516920,National Archives at Philadelphia,Correspondence Relating to the Employment of Catherine J Rowan,1863-07-28,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,4,Philadelphia (Pa.),This file unit consists of recommendations for employment of Catherine J Rowan at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131516921,https://catalog.archives.gov/id/131516921,National Archives at Philadelphia,Correspondence Relating to the Employment of Elizabeth Rowan,1863-12-18,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,3,Philadelphia (Pa.),This file unit consists of recommendations for employment of Elizabeth Rowan at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131516922,https://catalog.archives.gov/id/131516922,National Archives at Philadelphia,"Correspondence Relating to the Employment of Rowland, Mary ",1863-05-01,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,3,Philadelphia (Pa.),This file unit consists of recommendations for employment of Mary Rowland at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131516923,https://catalog.archives.gov/id/131516923,National Archives at Philadelphia,Correspondence Relating to the Employment of Hellen E Rue ,1863-07-30,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,2,Philadelphia (Pa.),This file unit consists of recommendations for employment of Helen E Rue at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131516924,https://catalog.archives.gov/id/131516924,National Archives at Philadelphia,Correspondence Relating to the Employment of Frances Ryall,1863-08-07,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,1,Philadelphia (Pa.),This file unit consists of recommendations for employment of Frances Ryall at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131516925,https://catalog.archives.gov/id/131516925,National Archives at Philadelphia,Correspondence Relating to the Employment of Elizabeth Ryan ,1863-09-06,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,2,Philadelphia (Pa.),This file unit consists of recommendations for employment of Elizabeth Ryan at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131516926,https://catalog.archives.gov/id/131516926,National Archives at Philadelphia,Correspondence Relating to the Employment of Mary F Ryan,1863-08-19,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,4,Philadelphia (Pa.),This file unit consists of recommendations for employment of Mary F Ryan at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131516927,https://catalog.archives.gov/id/131516927,National Archives at Philadelphia,Correspondence Relating to the Employment of Mary Sachron,1863-1865,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,3,Philadelphia (Pa.),This file unit consists of recommendations for employment of Mary Y. Sachron at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131516928,https://catalog.archives.gov/id/131516928,National Archives at Philadelphia,Correspondence Relating to the Employment of Jane Sanville,1863-09-05,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,3,Philadelphia (Pa.),This file unit consists of recommendations for employment of Jane Sanville at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131516929,https://catalog.archives.gov/id/131516929,National Archives at Philadelphia,Correspondence Relating to the Employment of Florence Sarch,1863-11-17,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,2,Philadelphia (Pa.),This file unit consists of recommendations for employment of Florence Sarch at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131516930,https://catalog.archives.gov/id/131516930,National Archives at Philadelphia,Correspondence Relating to the Employment of Elizabeth Saylor,1863-08-11,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,2,Philadelphia (Pa.),This file unit consists of recommendations for employment of Elizabeth Saylor at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131516931,https://catalog.archives.gov/id/131516931,National Archives at Philadelphia,Correspondence Relating to the Employment of Catherine Schaffer,1863-07-29,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,2,Philadelphia (Pa.),This file unit consists of recommendations for employment of Catherine Schaffer at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131516932,https://catalog.archives.gov/id/131516932,National Archives at Philadelphia,Correspondence Relating to the Employment of Catherine Schick,1863-09-17,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,4,Philadelphia (Pa.),This file unit consists of recommendations for employment of Catherine Schick at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131516933,https://catalog.archives.gov/id/131516933,National Archives at Philadelphia,Correspondence Relating to the Employment of Christiana Secker,1863-12-29,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,1,Philadelphia (Pa.),This file unit consists of recommendations for employment of Christiana Secker at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131516934,https://catalog.archives.gov/id/131516934,National Archives at Philadelphia,Correspondence Relating to the Employment of Christiana Shaffer,1863-07-29,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,4,Philadelphia (Pa.),This file unit consists of recommendations for employment of Christiana Shaffer at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
131516935,https://catalog.archives.gov/id/131516935,National Archives at Philadelphia,Correspondence Relating to the Employment of Margaretta V Sharpe ,1863-07-28,,Schuylkill Arsenal,Public Domain,eng,"American Civil War, 1861-1865",Text,2,Philadelphia (Pa.),This file unit consists of recommendations for employment of Margaretta V Sharpe at the Schuylkill Arsenal during the Civil War.,,"Recommendations for Employment at the Schuylkill Arsenal, 1861-1867",,,,
